1954-06-04	29.1
1954-06-07	28.99
1954-06-08	28.34
1954-06-09	28.15
1954-06-10	28.34
1954-06-11	28.58
1954-06-14	28.620001
1954-06-15	28.83
1954-06-16	29.040001
1954-06-17	28.959999
1954-06-18	29.040001
1954-06-21	29.059999
1954-06-22	29.08
1954-06-23	29.129999
1954-06-24	29.26
1954-06-25	29.200001
1954-06-28	29.280001
1954-06-29	29.43
1954-06-30	29.209999
1954-07-01	29.209999
1954-07-02	29.59
1954-07-06	29.92
1954-07-07	29.940001
1954-07-08	29.940001
1954-07-09	30.139999
1954-07-12	30.120001
1954-07-13	30.02
1954-07-14	30.09
1954-07-15	30.190001
1954-07-16	30.059999
1954-07-19	29.98
1954-07-20	29.84
1954-07-21	30.030001
1954-07-22	30.27
1954-07-23	30.309999
1954-07-26	30.34
1954-07-27	30.52
1954-07-28	30.58
1954-07-29	30.690001
1954-07-30	30.879999
1954-08-02	30.99
1954-08-03	30.93
1954-08-04	30.9
1954-08-05	30.77
1954-08-06	30.379999
1954-08-09	30.120001
1954-08-10	30.370001
1954-08-11	30.719999
1954-08-12	30.59
1954-08-13	30.719999
1954-08-16	31.049999
1954-08-17	31.120001
1954-08-18	31.09
1954-08-19	31.16
1954-08-20	31.209999
1954-08-23	31
1954-08-24	30.870001
1954-08-25	30.65
1954-08-26	30.57
1954-08-27	30.66
1954-08-30	30.35
1954-08-31	29.83
1954-09-01	30.040001
1954-09-02	30.27
1954-09-03	30.5
1954-09-07	30.66
1954-09-08	30.68
1954-09-09	30.73
1954-09-10	30.84
1954-09-13	31.120001
1954-09-14	31.280001
1954-09-15	31.290001
1954-09-16	31.459999
1954-09-17	31.709999
1954-09-20	31.57
1954-09-21	31.790001
1954-09-22	32
1954-09-23	32.18
1954-09-24	32.400002
1954-09-27	32.529999
1954-09-28	32.689999
1954-09-29	32.5
1954-09-30	32.310001
1954-10-01	32.290001
1954-10-04	32.470001
1954-10-05	32.630001
1954-10-06	32.759998
1954-10-07	32.689999
1954-10-08	32.669998
1954-10-11	32.41
1954-10-12	32.279999
1954-10-13	32.27
1954-10-14	31.879999
1954-10-15	31.709999
1954-10-18	31.83
1954-10-19	31.91
1954-10-20	32.169998
1954-10-21	32.130001
1954-10-22	32.130001
1954-10-25	31.959999
1954-10-26	31.940001
1954-10-27	32.02
1954-10-28	31.879999
1954-10-29	31.68
1954-11-01	31.790001
1954-11-03	32.439999
1954-11-04	32.82
1954-11-05	32.709999
1954-11-08	33.02
1954-11-09	33.150002
1954-11-10	33.18
1954-11-11	33.470001
1954-11-12	33.540001
1954-11-15	33.470001
1954-11-16	33.57
